Customer ID,Recency,Frequency,MonetaryValue,Cluster
15396.0,456,1,508.20000000000005,2
15397.0,162,1,94.0,2
15400.0,1,6,1130.1,3
15401.0,325,2,216.95,2
15402.0,21,6,1830.54,3
15403.0,364,2,170.88,2
15404.0,248,1,257.06,2
15405.0,62,2,659.84,3
15406.0,173,3,717.45,0
15407.0,56,3,740.73,3
15408.0,137,1,267.18,2
15409.0,594,1,131.25,2
15410.0,2,8,3937.55,1
15411.0,55,1,156.4,2
15412.0,44,1,190.53,3
15413.0,564,5,6798.72,0
15414.0,115,1,36.2,2
15415.0,186,1,559.61,2
15416.0,27,6,3732.83,1
15418.0,298,2,449.42,2
15420.0,306,6,743.0,0
15421.0,88,9,3594.34,0
15422.0,195,7,1619.97,0
15423.0,454,2,223.39000000000001,2
15424.0,127,3,597.78,0
15425.0,272,4,1941.1200000000001,0
15426.0,129,6,1386.41,0
15428.0,260,3,668.97,0
15430.0,340,2,954.75,2
15431.0,375,1,153.24,2
15432.0,414,1,149.57,2
15433.0,86,2,533.3,2
15434.0,73,7,1832.54,0
15436.0,106,1,484.1,2
15437.0,135,2,393.45,2
15438.0,4,1,156.57999999999998,3
15439.0,277,4,1269.05,0
15440.0,9,2,237.66,3
15441.0,268,3,1254.21,0
15442.0,121,1,594.0,2
15443.0,193,8,2338.35,0
15445.0,137,2,284.5,2
15446.0,249,3,399.75,2
15447.0,203,5,492.88,0
15448.0,185,2,788.8100000000001,2
15449.0,57,2,647.7,3
15451.0,307,2,226.86,2
15452.0,137,4,1493.63,0
15453.0,4,3,479.36,3
15454.0,235,2,305.99,2
15455.0,470,1,38.25,2
15456.0,156,10,2091.52,0
15457.0,135,1,237.07,2
15458.0,274,1,208.8,2
15459.0,290,2,202.83,2
15460.0,226,1,214.26,2
15461.0,333,2,429.7,2
15462.0,16,3,672.25,3
15464.0,210,1,1044.65,2
15465.0,11,29,10737.91,1
15466.0,262,3,1225.93,0
15467.0,18,2,402.56,3
15468.0,265,1,962.97,2
15469.0,311,1,335.70000000000005,2
15470.0,448,1,63.419999999999995,2
15471.0,253,2,837.53,2
15473.0,317,1,274.8,2
15474.0,468,1,150.35,2
15476.0,253,4,2209.98,0
15477.0,522,1,368.4,2
15478.0,447,1,583.5600000000001,2
15479.0,606,1,147.4,2
15480.0,338,4,5373.5,0
15481.0,274,1,1993.34,0
15482.0,38,11,5465.9,1
15483.0,34,10,817.82,3
15484.0,412,2,1061.69,0
15485.0,208,6,3514.55,0
15486.0,400,1,102.0,2
15487.0,552,1,231.32,2
15488.0,329,4,340.6,2
15489.0,84,6,1633.5900000000001,0
15490.0,303,1,210.85,2
15491.0,52,4,2409.9500000000003,0
15493.0,22,7,3455.2200000000003,1
15494.0,350,3,2422.02,0
15495.0,252,1,246.5,2
15496.0,504,1,146.14,2
15497.0,192,8,8365.79,0
15498.0,41,33,19767.170000000002,1
15499.0,596,1,158.65,2
15501.0,277,2,399.95,2
15502.0,148,6,5259.4,0
15503.0,235,2,257.3,2
15504.0,393,3,349.87,2
15505.0,28,1,944.1600000000001,3
15506.0,11,4,1267.02,3
15507.0,44,1,475.86,3
15508.0,62,6,1000.27,0
15509.0,253,1,152.41,2
15510.0,203,1,250.0,2
15512.0,28,4,331.58,3
15513.0,9,30,20384.74,1
15514.0,98,13,4870.28,1
15515.0,260,1,171.81,2
15517.0,106,1,267.03,2
15518.0,6,13,3643.72,1
15519.0,256,2,344.61,2
15521.0,20,13,6215.0199999999995,1
15523.0,261,15,16847.18,1
15524.0,479,1,151.4,2
15525.0,246,2,430.78000000000003,2
15527.0,17,20,4457.15,1
15528.0,126,1,229.33,2
15529.0,15,9,3208.29,1
15530.0,22,4,1475.06,3
15532.0,4,9,3388.61,1
15534.0,598,1,162.25,2
15535.0,45,6,1044.37,3
15536.0,281,1,259.09,2
15537.0,36,1,110.92,3
15538.0,410,6,3358.4,0
15540.0,248,1,247.38,2
15542.0,385,3,855.71,0
15543.0,161,2,242.26,2
15544.0,22,17,6708.83,1
15545.0,243,1,135.32999999999998,2
15546.0,479,2,1079.1000000000001,2
15547.0,67,19,7529.58,1
15548.0,468,1,158.09,2
15549.0,30,7,2272.58,1
15550.0,42,10,1914.46,1
15551.0,267,6,1243.75,0
15552.0,90,2,252.52,2
15554.0,150,1,217.2,2
15555.0,30,29,8993.95,1
15558.0,512,1,202.68,2
15559.0,441,1,1109.4,2
15560.0,270,2,153.52,2
15561.0,22,7,1583.47,3
15562.0,224,3,671.4300000000001,0
15563.0,73,5,2194.64,0
15564.0,335,2,70.74000000000001,2
15566.0,265,2,227.87,2
15569.0,4,8,3093.85,1
15570.0,14,22,7397.65,1
15571.0,259,10,3241.92,0
15572.0,121,6,2305.32,0
15573.0,491,3,597.23,2
15574.0,50,6,1101.44,0
15575.0,492,1,30.1,2
15577.0,23,5,396.03,3
15578.0,35,1,127.1,3
15579.0,186,4,1118.38,0
15580.0,249,8,1375.39,0
15581.0,3,36,4772.06,1
15582.0,93,1,303.61,2
15583.0,249,1,95.96,2
15584.0,34,3,697.74,3
15585.0,49,1,455.3,3
15586.0,465,3,1139.1000000000001,0
15587.0,15,5,1065.24,3
15588.0,550,1,579.6,2
15589.0,128,3,478.53,0
15590.0,255,5,1496.6,0
15591.0,455,3,217.9,2
15594.0,107,1,267.91,2
15595.0,360,1,357.59999999999997,2
15596.0,87,8,2710.82,0
15597.0,448,1,238.8,2
15598.0,300,1,307.34,2
15599.0,77,2,937.15,0
15600.0,301,4,1199.31,0
15601.0,43,26,12538.58,1
15602.0,73,12,2383.04,1
15603.0,520,1,40.0,2
15605.0,125,7,1233.9,0
15606.0,43,15,4446.99,1
15607.0,209,9,1708.97,0
15608.0,288,1,692.3,2
15609.0,57,1,298.48,2
15611.0,36,19,1952.5,1
15613.0,483,1,433.71999999999997,2
15614.0,310,4,3147.36,0
15615.0,34,38,16875.41,1
15616.0,311,1,317.11,2
15617.0,268,3,828.5500000000001,0
15618.0,9,1,222.831,3
15620.0,93,3,1264.19,0
15622.0,70,13,6745.05,1
15623.0,13,8,2437.05,1
15624.0,8,3,520.03,3
15625.0,3,8,2948.55,1
15626.0,202,2,673.6,2
15627.0,330,2,566.9,2
15628.0,1,12,3776.39,1
15629.0,323,4,2240.9,0
15630.0,77,2,691.91,3
15631.0,515,1,596.67,2
15632.0,15,5,1942.23,3
15633.0,382,13,4335.96,0
15634.0,256,1,311.1,2
15635.0,268,1,100.35,2
15636.0,155,3,1026.52,0
15637.0,286,4,574.23,0
15638.0,251,6,2265.2,0
15639.0,7,3,1065.08,3
15640.0,13,23,18435.23,1
15641.0,133,11,4763.7300000000005,0
15642.0,602,1,105.78,2
15643.0,64,3,664.0,3
15644.0,39,4,803.54,3
15645.0,286,2,443.16,2
15646.0,30,5,784.8100000000001,3
15647.0,288,1,169.0,2
15648.0,76,2,639.5,3
15649.0,209,4,1660.35,0
15650.0,394,2,553.88,2
15651.0,133,3,840.08,0
15652.0,260,4,1068.2,0
15655.0,116,1,560.6700000000001,2
15656.0,51,3,563.63,3
15658.0,63,8,2117.27,0
15659.0,259,2,226.04,2
15660.0,8,12,1887.17,1
15661.0,190,8,1215.95,0
15662.0,533,2,283.73,2
15664.0,321,3,867.6,0
15665.0,41,5,3987.07,0
15666.0,344,2,632.94,2
15668.0,90,1,76.32000000000001,2
15669.0,48,2,434.74,3
15670.0,169,2,325.2,2
15671.0,115,3,1033.13,0
15672.0,597,1,45.300000000000004,2
15673.0,29,8,5492.79,1
15674.0,86,12,5881.29,1
15675.0,27,3,443.74,3
15676.0,156,1,897.8,2
15677.0,294,2,648.4,2
15678.0,268,2,1473.24,0
15679.0,27,2,260.26,3
15680.0,239,8,3173.9,0
15681.0,55,12,2266.76,1
15682.0,472,2,318.24,2
15683.0,346,1,330.79,2
15684.0,419,3,173.95,2
15685.0,323,1,55.980000000000004,2
15686.0,293,1,90.0,2
15687.0,59,5,1679.45,0
15688.0,291,1,190.57,2
15689.0,234,2,370.43,2
15691.0,125,4,571.3,0
15693.0,532,1,37.5,2
15694.0,48,19,6804.86,1
15695.0,139,4,1131.04,0
15696.0,93,11,2800.06,0
15697.0,562,1,246.75,2
15698.0,496,1,46.2,2
15700.0,44,2,696.68,3
15702.0,349,2,140.39,2
15703.0,137,1,211.5,2
15704.0,13,6,3734.6600000000003,1
15705.0,74,1,143.1,2
15708.0,11,8,3241.2400000000002,1
15709.0,156,2,327.85,2
15710.0,289,1,898.87,2
15711.0,429,2,420.25,2
15712.0,55,9,2858.7000000000003,1
15713.0,16,4,839.64,3
15714.0,326,3,453.93,2
15715.0,428,5,658.02,0
15716.0,18,11,2485.26,1
15717.0,107,5,607.0,0
15718.0,412,1,293.79,2
15719.0,28,27,8370.17,1
15720.0,423,1,140.49,2
15722.0,60,8,3782.09,1
15723.0,237,4,930.7,0
15724.0,74,3,310.85,3
15726.0,262,1,321.91,2
15727.0,16,13,7914.57,1
15728.0,252,2,544.6,2
15729.0,85,3,192.55,2
15730.0,79,3,1073.13,0
15731.0,426,1,125.3,2
15732.0,85,10,1543.97,0
15733.0,155,1,162.3,2
15734.0,73,3,1502.5,0
15735.0,294,1,327.68,2
15736.0,308,2,1767.1200000000001,0
15737.0,20,5,880.9300000000001,3
15738.0,29,36,11462.16,1
15741.0,330,2,208.62,2
15742.0,492,1,156.87,2
15743.0,57,1,322.55,2
15745.0,109,1,302.85,2
15746.0,7,1,196.88,3
15747.0,45,7,1795.82,0
15748.0,321,2,465.45,2
15749.0,108,3,44534.3,0
15750.0,43,14,5098.121,1
15751.0,333,11,1380.44,0
15752.0,22,6,2581.09,3
15753.0,177,1,79.2,2
15754.0,119,7,2670.84,0
15755.0,108,13,4249.6,1
15756.0,25,3,359.89,3
15757.0,90,5,2487.3,0
15759.0,91,7,830.9300000000001,0
15760.0,503,2,13916.34,0
15761.0,315,1,143.05,2
15764.0,57,5,2917.63,0
15765.0,539,1,370.63,2
15766.0,329,2,516.0,2
15768.0,76,33,15166.210000000001,1
15769.0,28,35,65734.52,1
15770.0,485,1,321.45,2
15771.0,477,3,1006.54,0
15772.0,291,1,280.88,2
15773.0,282,1,138.84,2
15774.0,291,5,1017.5400000000001,0
15775.0,118,2,150.5,2
15776.0,6,1,241.62,3
15777.0,113,7,1762.6100000000001,0
15778.0,304,1,307.95000000000005,2
15779.0,335,2,124.08000000000001,2
15780.0,56,3,475.28000000000003,3
15781.0,10,2,211.3,3
15782.0,303,1,1399.36,2
15784.0,340,2,848.33,2
15785.0,30,15,5306.79,1
15786.0,290,2,3582.62,0
15788.0,381,1,221.83,2
15789.0,231,6,1962.01,0
15791.0,77,4,3218.89,0
15792.0,272,2,933.84,0
15793.0,141,6,1740.6,0
15794.0,609,2,777.0,2
15795.0,22,8,1979.8700000000001,1
15796.0,60,13,3709.9900000000002,1
15797.0,86,5,2453.88,0
15798.0,365,3,1535.37,0
15799.0,58,3,1018.44,3
15800.0,119,6,774.68,0
15802.0,15,1,451.42,3
15803.0,318,3,1513.84,0
15804.0,4,3,1644.43,3
15805.0,48,23,7658.5,1
15806.0,30,2,521.88,3
15807.0,281,2,913.62,2
15808.0,179,21,17180.25,1
15809.0,57,6,1157.88,0
15810.0,43,7,2968.25,1
15811.0,78,5,2562.37,0
15812.0,24,11,4987.57,1
15813.0,80,2,1303.9099999999999,0
15814.0,265,2,689.11,2
15815.0,13,4,1874.7,3
15816.0,415,2,144.15,2
15817.0,293,3,2766.4,0
15818.0,461,1,340.5,2
15819.0,4,9,3614.81,1
15820.0,192,1,206.98,2
15822.0,232,5,1394.79,0
15823.0,245,3,3882.17,0
15824.0,326,2,890.94,2
15825.0,45,1,532.94,3
15826.0,83,2,1663.97,0
15827.0,13,26,3142.7599999999998,1
15828.0,247,1,1108.82,2
15829.0,13,1,325.44,3
15831.0,197,1,309.94,2
15832.0,127,1,836.79,2
15833.0,610,1,80.4,2
15834.0,38,6,3322.46,0
15835.0,10,3,675.51,3
15837.0,358,1,385.03000000000003,2
15838.0,38,25,49129.979999999996,1
15839.0,20,1,299.18,3
15840.0,45,1,241.74,3
15841.0,91,7,2131.61,0
15842.0,266,2,548.8000000000001,2
15843.0,176,1,118.95,2
15845.0,17,8,3241.27,1
15846.0,258,1,107.01,2
15847.0,160,4,613.98,0
15848.0,494,1,137.99,2
15850.0,41,5,888.03,3
15851.0,399,1,109.73,2
15852.0,59,3,257.26,3
15854.0,13,18,5002.85,1
15855.0,9,6,1052.72,3
15856.0,12,36,24493.65,1
15857.0,302,1,273.48,2
15858.0,162,10,2941.06,0
15859.0,305,1,438.46,2
15860.0,16,13,1936.63,1
15861.0,7,7,2346.04,1
15862.0,77,11,2170.42,0
15863.0,65,4,295.46,3
15864.0,50,3,658.7,3
15865.0,86,3,1660.22,0
15867.0,16,27,7734.56,1
15868.0,456,1,94.53,2
15869.0,149,3,321.11,2
15870.0,269,3,506.02000000000004,2
15871.0,310,1,33.099999999999994,2
15872.0,251,2,413.0,2
15873.0,372,4,313.91999999999996,2
15874.0,50,20,9086.63,1
15875.0,518,1,108.52,2
15876.0,281,2,1449.14,0
15878.0,434,2,330.77,2
15879.0,276,4,1137.8,0
15880.0,242,1,329.03,2
15881.0,184,5,501.39,0
15882.0,71,8,1124.66,0
15884.0,304,2,244.60000000000002,2
15885.0,182,13,1587.47,0
15886.0,289,3,871.78,0
15887.0,279,3,1027.15,0
15888.0,273,2,260.85,2
15889.0,29,8,1427.6,3
15890.0,267,5,535.65,0
15891.0,99,1,511.68,2
15892.0,541,1,128.2,2
15893.0,354,1,305.28000000000003,2
15894.0,126,2,258.25,2
15895.0,22,1,179.17,3
15897.0,67,2,208.59,2
15898.0,99,24,4610.56,1
15899.0,241,1,56.25,2
15900.0,286,3,549.29,2
15901.0,27,5,446.48,3
15902.0,252,1,145.01,2
15903.0,100,7,4454.72,0
15905.0,415,1,114.69,2
15906.0,17,7,1760.21,3
15907.0,49,2,477.59000000000003,3
15908.0,363,2,758.62,2
15909.0,46,1,191.94,2
15910.0,79,11,1982.9,0
15911.0,496,8,1700.24,0
15912.0,51,9,1074.7,0
15913.0,406,1,6.300000000000001,2
15914.0,250,2,205.99,2
15915.0,274,1,364.45,2
15916.0,64,10,2489.33,0
15917.0,120,5,530.17,0
15918.0,63,3,582.88,3
15919.0,241,1,214.07999999999998,2
15920.0,27,9,569.14,3
15921.0,45,4,775.26,3
15922.0,246,1,369.5,2
15923.0,245,1,127.08,2
15924.0,604,1,102.82,2
15925.0,67,1,207.15,2
15926.0,415,1,134.44,2
15927.0,520,1,106.54,2
15928.0,529,1,293.53,2
15929.0,517,1,594.0,2
15931.0,300,1,239.9,2
15932.0,38,5,1583.3700000000001,3
15934.0,290,2,2190.66,0
15935.0,112,2,416.86,2
15936.0,251,2,282.79,2
15938.0,74,8,665.53,0
15939.0,7,13,8556.23,1
15940.0,183,1,35.8,2
15941.0,510,1,405.0,2
15942.0,6,1,337.44,3
15943.0,522,2,271.28999999999996,2
15944.0,149,4,2164.24,0
15945.0,238,4,646.27,0
15946.0,375,3,2304.18,0
15948.0,297,1,553.85,2
15950.0,232,7,5805.02,0
15951.0,158,2,680.12,2
15952.0,32,2,309.20000000000005,3
15953.0,84,14,2607.1,1
15954.0,462,1,190.75,2
15955.0,76,11,5115.34,1
15956.0,424,2,617.6,2
15957.0,293,2,492.36,2
15958.0,276,3,357.77,2
15959.0,554,3,542.89,2
15960.0,246,4,410.95,0
15961.0,251,1,451.28999999999996,2
15962.0,322,1,289.48,2
15964.0,536,1,269.21000000000004,2
15965.0,240,10,2119.26,0
15966.0,323,1,426.53,2
15967.0,191,11,2730.22,0
15968.0,261,1,404.55,2
15969.0,58,3,769.65,3
15970.0,176,2,1017.3199999999999,0
15971.0,13,12,3521.03,1
15972.0,329,5,1769.33,0
15973.0,239,3,680.62,0
15974.0,6,5,2547.13,3
15976.0,38,6,1694.41,3
15978.0,305,2,2180.64,0
15979.0,475,1,329.21999999999997,2
15980.0,127,5,4905.0,0
15981.0,10,19,8412.49,1
15982.0,477,1,324.51,2
15983.0,233,7,2783.62,0
15984.0,106,25,6387.72,1
15985.0,109,6,2472.44,0
15986.0,254,1,186.3,2
15987.0,21,6,893.8,3
15988.0,424,2,582.11,2
15989.0,248,2,368.31,2
15990.0,160,6,1607.01,0
15991.0,406,1,150.55,2
15992.0,269,2,854.61,2
15994.0,284,2,761.41,2
15995.0,287,1,694.54,2
15996.0,38,5,1122.02,3
15998.0,44,14,7299.18,1
15999.0,608,1,20.4,2
16001.0,253,1,583.39,2
16002.0,498,1,169.21,2
16003.0,7,8,4672.36,1
16004.0,347,5,2146.39,0
16005.0,55,8,2062.19,0
16006.0,84,2,332.82,2
16007.0,53,5,2086.92,0
16008.0,77,13,4999.5,1
16009.0,32,1,441.59000000000003,3
16010.0,118,11,1694.86,0
16011.0,17,22,3755.19,1
16012.0,1,4,2695.42,3
16013.0,10,65,36513.4,1
16014.0,24,4,967.83,3
16016.0,69,7,1408.96,0
16017.0,290,4,1333.7,0
16018.0,53,3,451.13,3
16019.0,9,25,16495.170000000002,1
16021.0,268,2,487.03,2
16022.0,133,1,602.63,2
16023.0,65,2,500.69,3
16024.0,284,2,232.96,2
16027.0,10,14,1889.96,1
16028.0,468,1,82.2,2
16029.0,7,83,78828.72,1
16030.0,182,1,331.24,2
16031.0,120,1,305.63,2
16032.0,328,6,1965.72,0
16033.0,10,21,6377.16,1
16034.0,68,6,911.32,0
16035.0,433,1,217.73,2
16036.0,136,3,1986.65,0
16037.0,142,5,1509.3400000000001,0
16038.0,50,2,393.33,3
16039.0,296,2,456.4,2
16040.0,20,6,1979.53,3
16041.0,13,2,2739.8,3
16042.0,205,4,1092.8,0
16043.0,84,7,1759.0900000000001,0
16044.0,307,1,340.84000000000003,2
16045.0,34,7,3224.88,1
16046.0,435,1,235.78,2
16047.0,554,1,107.14,2
16048.0,246,4,818.7900000000001,0
16049.0,248,3,777.34,0
16050.0,46,3,300.7,3
16051.0,554,1,188.44,2
16053.0,286,4,2122.89,0
16054.0,18,4,2111.88,3
16055.0,93,1,134.8,2
16057.0,84,6,2651.27,0
16058.0,278,1,62.7,2
16059.0,36,10,2545.01,1
16060.0,273,3,541.95,2
16061.0,304,1,89.65,2
16062.0,6,7,2487.97,1
16063.0,133,1,335.32,2
16064.0,597,1,109.31,2
16065.0,238,8,1992.13,0
16067.0,435,3,3269.11,0
16068.0,466,1,115.73,2
16069.0,290,1,457.7,2
16071.0,400,3,750.5600000000001,0
16072.0,161,4,4180.09,0
16073.0,170,1,122.4,2
16074.0,263,1,252.5,2
16075.0,375,2,736.9300000000001,2
16076.0,7,2,630.9200000000001,3
16077.0,498,1,2300.4,0
16078.0,156,2,362.99,2
16080.0,147,3,515.66,0
16081.0,58,6,2471.91,0
16082.0,543,1,106.75,2
16083.0,233,3,1371.78,0
16084.0,171,1,436.18,2
16085.0,109,9,1684.56,0
16086.0,73,8,2153.4,0
16087.0,261,5,1739.92,0
16088.0,448,2,1437.43,0
16089.0,259,2,263.49,2
16090.0,497,1,180.56,2
16091.0,27,2,315.06,3
16092.0,70,5,1363.81,0
16094.0,92,8,2869.43,0
16095.0,328,1,447.05,2
16096.0,137,4,1584.97,0
16097.0,113,1,185.04999999999998,2
16098.0,30,12,3517.2400000000002,1
16099.0,10,6,1433.4,3
16100.0,335,1,582.64,2
16101.0,307,3,1938.46,0
16102.0,1,1,839.76,3
16103.0,30,20,5918.47,1
16104.0,291,8,2476.25,0
16105.0,121,5,2386.19,0
16107.0,13,2,851.7,3
16108.0,307,3,1393.42,0
16109.0,91,3,939.48,0
16110.0,135,3,1138.82,0
16111.0,300,1,549.33,2
16112.0,16,4,195.74,3
16113.0,55,1,161.38,2
16114.0,43,1,135.75000000000003,2
16115.0,53,8,1544.49,0
16116.0,84,1,612.78,2
16117.0,62,3,654.4,3
16118.0,525,1,4376.25,0
16119.0,267,6,1297.45,0
16120.0,295,2,1658.3700000000001,0
16121.0,88,4,881.32,0
16122.0,205,4,461.04,0
16124.0,190,4,1772.49,0
16125.0,239,14,4292.35,0
16126.0,57,13,10200.83,1
16127.0,599,1,145.06,2
16128.0,16,8,2615.53,1
16129.0,280,3,1396.05,0
16130.0,295,4,987.48,0
16131.0,79,8,8115.4,1
16132.0,417,2,664.1999999999999,2
16133.0,2,39,16754.91,1
16134.0,232,4,1810.78,0
16135.0,135,2,819.45,0
16136.0,150,2,396.72,2
16137.0,553,1,422.7,2
16138.0,251,3,910.35,0
16139.0,79,3,615.5400000000001,0
16140.0,244,2,832.4200000000001,2
16141.0,290,1,335.54,2
16142.0,122,1,535.34,2
16143.0,85,10,3704.31,0
16144.0,119,1,175.2,2
16145.0,23,14,4962.74,1
16146.0,30,4,946.38,3
16147.0,6,5,2398.91,3
16148.0,169,2,386.62,2
16149.0,15,2,305.38,3
16150.0,1,8,3357.85,1
16152.0,141,1,1829.04,0
16153.0,58,9,4009.36,1
16155.0,254,5,796.9,0
16156.0,24,16,4511.31,1
16158.0,395,9,628.32,0
16159.0,154,4,1232.79,0
16161.0,13,36,10083.05,1
16162.0,125,1,37.4,2
16163.0,105,6,2407.98,0
16165.0,378,1,79.9,2
16166.0,301,2,435.83,2
16167.0,287,5,1386.12,0
16168.0,1,52,8565.29,1
16170.0,7,18,6233.82,1
16172.0,3,6,1544.69,3
16174.0,7,6,1942.55,3
16175.0,41,6,1535.74,0
16176.0,294,4,2052.69,0
16177.0,309,7,1915.3600000000001,0
16178.0,10,2,612.6,3
16180.0,18,11,12208.07,1
16182.0,2,8,8198.0,1
16183.0,267,3,739.1,0
16184.0,5,3,564.82,3
16185.0,105,2,450.31,2
16186.0,15,21,6652.88,1
16187.0,42,8,3475.62,1
16188.0,13,4,860.83,3
16190.0,267,7,2508.4700000000003,0
16191.0,135,19,13112.980000000001,1
16192.0,608,1,351.3,2
16193.0,109,2,630.4300000000001,2
16194.0,248,1,308.6,2
16195.0,596,1,323.25,2
16196.0,361,1,93.3,2
16197.0,342,9,2016.71,0
16198.0,310,1,629.36,2
16199.0,265,7,942.75,0
16200.0,36,11,5089.8,1
16201.0,288,1,248.65,2
16202.0,233,9,2501.9900000000002,0
16203.0,20,5,729.24,3
16204.0,253,2,534.53,2
16205.0,52,4,1174.83,3
16206.0,81,11,2341.56,0
16208.0,162,9,3273.78,0
16209.0,52,7,3788.42,0
16210.0,85,26,23257.88,1
16211.0,294,2,543.5699999999999,2
16212.0,156,3,1101.52,0
16214.0,43,4,2038.25,3
16216.0,140,1,914.9300000000001,2
16217.0,108,2,304.25,2
16218.0,11,11,3064.75,1
16219.0,373,1,40.8,2
16221.0,148,8,1474.43,0
16222.0,191,2,1272.05,0
16223.0,247,2,1087.05,0
16224.0,13,4,1187.12,3
16225.0,22,14,2716.63,1
16226.0,76,5,672.17,0
16227.0,98,3,1027.22,0
16228.0,258,3,885.71,0
16229.0,85,5,2215.46,0
16230.0,62,2,542.03,3
16231.0,252,4,1074.47,0
16232.0,16,6,2447.13,3
16233.0,202,8,1608.13,0
16234.0,349,3,333.18,2
16235.0,59,7,1851.69,0
16237.0,309,1,136.65,2
16238.0,295,1,63.66,2
16239.0,62,5,1425.9,0
16241.0,11,9,2601.21,1
16242.0,38,10,4671.38,1
16244.0,84,2,1522.75,0
16245.0,129,1,453.98,2
16246.0,332,2,821.35,2
16247.0,43,1,114.56,2
16249.0,10,3,1352.27,3
16250.0,134,3,565.24,0
16251.0,385,1,128.31,2
16252.0,255,1,295.09000000000003,2
16253.0,128,6,5288.74,0
16254.0,251,3,967.44,0
16255.0,4,13,3707.84,1
16256.0,139,3,1629.37,0
16257.0,49,1,46.95,2
16258.0,9,13,9725.27,1
16259.0,283,3,340.94,2
16261.0,118,3,565.14,0
16262.0,251,1,755.15,2
16263.0,296,1,348.16,2
16264.0,311,2,823.53,2
16265.0,31,9,5114.21,1
16266.0,9,12,1546.8,1
16267.0,464,1,186.66,2
16269.0,310,1,717.57,2
16270.0,226,1,1141.24,2
16271.0,15,7,2562.19,1
16273.0,521,2,318.34000000000003,2
16274.0,246,1,351.75,2
16275.0,69,3,2151.11,0
16276.0,49,3,2629.3900000000003,0
16277.0,606,1,188.69,2
16278.0,353,2,551.46,2
16279.0,49,7,4554.58,1
16280.0,597,1,238.05,2
16281.0,296,2,1361.96,0
16282.0,212,3,1307.5800000000002,0
16283.0,25,5,3255.88,3
16284.0,266,1,205.8,2
16285.0,518,1,176.9,2
16286.0,350,2,328.95,2
16287.0,42,5,1006.98,3
16288.0,343,1,129.85,2
16289.0,335,1,136.31,2
16290.0,337,4,1957.7,0
16291.0,554,1,117.72,2
16292.0,253,4,951.51,0
16293.0,80,9,3159.9500000000003,0
16294.0,349,1,126.05000000000001,2
16296.0,499,4,1313.67,0
16297.0,141,1,301.9,2
16298.0,59,5,601.8,3
16299.0,349,1,193.65,2
16300.0,303,3,1367.32,0
16301.0,609,1,107.33,2
16303.0,206,5,3394.82,0
16304.0,567,1,381.66,2
16305.0,11,1,361.22,3
16306.0,86,7,1124.72,0
16307.0,302,3,1194.92,0
16308.0,90,5,3520.0,0
16309.0,113,1,334.2,2
16310.0,287,2,460.08,2
16312.0,305,1,171.15,2
16314.0,262,3,1491.4,0
16315.0,203,2,402.71,2
16316.0,30,12,5018.81,1
16317.0,34,4,1884.2,3
16319.0,90,1,404.40000000000003,2
16320.0,45,6,5628.99,1
16321.0,178,5,454.55,0
16323.0,69,2,353.66,3
16324.0,1,3,408.59000000000003,3
16325.0,28,11,3419.28,1
16326.0,32,16,2746.55,1
16327.0,72,14,8809.01,1
16328.0,436,1,310.83,2
16329.0,300,4,1664.92,0
16330.0,297,4,373.46999999999997,2
16331.0,305,6,2037.7,0
16332.0,3,7,1068.98,3
16333.0,65,16,13087.2,1
16334.0,364,1,263.73,2
16335.0,424,7,2753.52,0
16336.0,293,4,3517.69,0
16338.0,30,1,214.8,3
16339.0,157,1,94.05,2
16340.0,312,2,961.93,0
16341.0,74,4,2676.57,0
16342.0,18,2,226.21,3
16343.0,280,1,285.54,2
16344.0,30,4,842.42,3
16345.0,355,1,613.33,2
16346.0,257,1,224.51,2
16347.0,261,9,2595.51,0
16348.0,1,5,1067.06,3
16349.0,163,1,53.5,2
16350.0,206,6,1514.1200000000001,0
16351.0,205,13,3330.03,0
16353.0,15,27,5939.86,1
16354.0,252,3,723.66,0
16355.0,248,1,416.35,2
16356.0,70,6,415.87,0
16357.0,34,3,467.44,3
16358.0,57,2,1354.3000000000002,3
16359.0,48,13,2193.66,1
16362.0,310,1,212.17000000000002,2
16364.0,10,1,346.3,3
16365.0,13,12,2435.5299999999997,1
16366.0,455,3,1220.83,0
16367.0,235,2,716.9,2
16368.0,308,1,141.53,2
16369.0,69,5,1465.6000000000001,0
16370.0,55,2,543.21,3
16371.0,321,1,157.2,2
16372.0,282,3,934.58,0
16373.0,254,2,309.49,2
16374.0,135,4,1410.87,0
16375.0,343,2,104.0,2
16377.0,140,2,1308.48,0
16378.0,120,3,362.95,2
16381.0,268,2,247.85,2
16382.0,280,2,353.1,2
16383.0,141,6,2562.39,0
16384.0,136,3,1183.55,0
16385.0,31,4,600.3100000000001,3
16386.0,126,2,826.69,0
16387.0,195,5,882.46,0
16388.0,526,1,186.05,2
16389.0,78,2,670.1700000000001,3
16390.0,409,3,467.5,2
16391.0,273,4,1052.26,0
16392.0,142,3,756.7,0
16393.0,15,18,3760.14,1
16394.0,44,3,933.1,3
16395.0,41,12,3000.65,1
16396.0,349,1,137.8,2
16397.0,501,1,123.13,2
16398.0,27,2,1705.8,3
16399.0,108,2,400.61,2
16400.0,268,8,2755.92,0
16401.0,4,18,5206.25,1
16402.0,137,2,293.45,2
16403.0,185,1,177.5,2
16405.0,175,2,167.25,2
16406.0,323,2,374.01,2
